"gutenberg_id"	"text"
2852	"      “Prove it to me! Prove it to me! And if you can do so—!”"
2852	""
2852	"      The fierce flash of her eyes said more than any words."
2852	""
2852	"      “I have come prepared to do so,” said Holmes, drawing several"
2852	"      papers from his pocket. “Here is a photograph of the couple taken"
2852	"      in York four years ago. It is indorsed ‘Mr. and Mrs. Vandeleur,’"
2852	"      but you will have no difficulty in recognizing him, and her also,"
2852	"      if you know her by sight. Here are three written descriptions by"
2852	"      trustworthy witnesses of Mr. and Mrs. Vandeleur, who at that time"
2852	"      kept St. Oliver’s private school. Read them and see if you can"
2852	"      doubt the identity of these people.”"
2852	""
2852	"      She glanced at them, and then looked up at us with the set, rigid"
2852	"      face of a desperate woman."
2852	""
2852	"      “Mr. Holmes,” she said, “this man had offered me marriage on"
2852	"      condition that I could get a divorce from my husband. He has lied"
2852	"      to me, the villain, in every conceivable way. Not one word of"
2852	"      truth has he ever told me. And why—why? I imagined that all was"
2852	"      for my own sake. But now I see that I was never anything but a"
2852	"      tool in his hands. Why should I preserve faith with him who never"
2852	"      kept any with me? Why should I try to shield him from the"
2852	"      consequences of his own wicked acts? Ask me what you like, and"
2852	"      there is nothing which I shall hold back. One thing I swear to"
2852	"      you, and that is that when I wrote the letter I never dreamed of"
2852	"      any harm to the old gentleman, who had been my kindest friend.”"
2852	""
2852	"      “I entirely believe you, madam,” said Sherlock Holmes. “The"
2852	"      recital of these events must be very painful to you, and perhaps"
2852	"      it will make it easier if I tell you what occurred, and you can"
2852	"      check me if I make any material mistake. The sending of this"
2852	"      letter was suggested to you by Stapleton?”"
2852	""
2852	"      “He dictated it.”"
2852	""
2852	"      “I presume that the reason he gave was that you would receive"
2852	"      help from Sir Charles for the legal expenses connected with your"
2852	"      divorce?”"
2852	""
2852	"      “Exactly.”"
2852	""
2852	"      “And then after you had sent the letter he dissuaded you from"
2852	"      keeping the appointment?”"
2852	""
2852	"      “He told me that it would hurt his self-respect that any other"
2852	"      man should find the money for such an object, and that though he"
2852	"      was a poor man himself he would devote his last penny to removing"
2852	"      the obstacles which divided us.”"
2852	""
2852	"      “He appears to be a very consistent character. And then you heard"
2852	"      nothing until you read the reports of the death in the paper?”"
2852	""
2852	"      “No.”"
2852	""
2852	"      “And he made you swear to say nothing about your appointment with"
2852	"      Sir Charles?”"
2852	""
2852	"      “He did. He said that the death was a very mysterious one, and"
2852	"      that I should certainly be suspected if the facts came out. He"
2852	"      frightened me into remaining silent.”"
2852	""
2852	"      “Quite so. But you had your suspicions?”"
2852	""
2852	"      She hesitated and looked down."
2852	""
2852	"      “I knew him,” she said. “But if he had kept faith with me I"
2852	"      should always have done so with him.”"
2852	""
2852	"      “I think that on the whole you have had a fortunate escape,” said"
2852	"      Sherlock Holmes. “You have had him in your power and he knew it,"
2852	"      and yet you are alive. You have been walking for some months very"
2852	"      near to the edge of a precipice. We must wish you good-morning"
2852	"      now, Mrs. Lyons, and it is probable that you will very shortly"
2852	"      hear from us again.”"
2852	""
2852	"      “Our case becomes rounded off, and difficulty after difficulty"
2852	"      thins away in front of us,” said Holmes as we stood waiting for"
2852	"      the arrival of the express from town. “I shall soon be in the"
2852	"      position of being able to put into a single connected narrative"
2852	"      one of the most singular and sensational crimes of modern times."
2852	"      Students of criminology will remember the analogous incidents in"
2852	"      Godno, in Little Russia, in the year ’66, and of course there are"
2852	"      the Anderson murders in North Carolina, but this case possesses"
2852	"      some features which are entirely its own. Even now we have no"
2852	"      clear case against this very wily man. But I shall be very much"
2852	"      surprised if it is not clear enough before we go to bed this"
2852	"      night.”"
2852	""
2852	"      The London express came roaring into the station, and a small,"
2852	"      wiry bulldog of a man had sprung from a first-class carriage. We"
2852	"      all three shook hands, and I saw at once from the reverential way"
2852	"      in which Lestrade gazed at my companion that he had learned a"
2852	"      good deal since the days when they had first worked together. I"
2852	"      could well remember the scorn which the theories of the reasoner"
2852	"      used then to excite in the practical man."
2852	""
2852	"      “Anything good?” he asked."
2852	""
2852	"      “The biggest thing for years,” said Holmes. “We have two hours"
2852	"      before we need think of starting. I think we might employ it in"
2852	"      getting some dinner and then, Lestrade, we will take the London"
2852	"      fog out of your throat by giving you a breath of the pure night"
2852	"      air of Dartmoor. Never been there? Ah, well, I don’t suppose you"
2852	"      will forget your first visit.”"
2852	""
2852	""
2852	""
2852	""
2852	"<Chapter 14>"
2852	"The Hound of the Baskervilles"
2852	""
2852	""
2852	"      One of Sherlock Holmes’s defects—if, indeed, one may call it a"
2852	"      defect—was that he was exceedingly loath to communicate his full"
2852	"      plans to any other person until the instant of their fulfilment."
2852	"      Partly it came no doubt from his own masterful nature, which"
2852	"      loved to dominate and surprise those who were around him. Partly"
2852	"      also from his professional caution, which urged him never to take"
2852	"      any chances. The result, however, was very trying for those who"
2852	"      were acting as his agents and assistants. I had often suffered"
2852	"      under it, but never more so than during that long drive in the"
2852	"      darkness. The great ordeal was in front of us; at last we were"
2852	"      about to make our final effort, and yet Holmes had said nothing,"
2852	"      and I could only surmise what his course of action would be. My"
2852	"      nerves thrilled with anticipation when at last the cold wind upon"
2852	"      our faces and the dark, void spaces on either side of the narrow"
2852	"      road told me that we were back upon the moor once again. Every"
2852	"      stride of the horses and every turn of the wheels was taking us"
2852	"      nearer to our supreme adventure."
2852	""
2852	"      Our conversation was hampered by the presence of the driver of"
2852	"      the hired wagonette, so that we were forced to talk of trivial"
